part,op_index,op_name,gt_dia,kind,open_sides,fillet_radius,depth,area,w,l,det_idx,matched_by,max_inscribed,hull_ratio
featured_part_03124,12,MILL_RECTANGULAR_POCKET,25.4,center,0,6.1,26.1,3054.43,48.3,63.9,2,near,48.3,1.0
featured_part_03124,13,MILL_SLOT,18.0,edge,1,9.5,13.5,10801.14,83.9,129.2,1,poly,83.9,1.0
featured_part_03126,3,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,13.8,37.4,3599.73,43.6,83.5,1,poly,43.6,1.0
featured_part_03126,4,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,9588.67,25.7,373.1,0,poly,25.699,1.0
featured_part_03127,2,MILL_RECTANGULAR_POCKET,20.0,center,0,11.5,37.9,9852.36,56.4,176.7,0,poly,56.4,1.0
featured_part_03140,1,MILL_RECTANGULAR_POCKET,16.0,center,0,9.7,24.0,13764.03,101.8,136.0,0,poly,101.8,1.0
featured_part_03141,5,MILL_RECTANGULAR_POCKET,16.0,center,0,9.4,37.9,10733.19,78.1,138.4,0,poly,78.1,1.0
featured_part_03141,6,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,33.0,14064.08,42.0,338.9,1,poly,41.998,0.9881
featured_part_03141,7,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,37.8,10333.89,30.9,338.9,2,poly,30.9,0.9868
featured_part_03142,3,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,10.8,30.6,5264.75,67.3,78.6,0,poly,67.3,1.0
featured_part_03142,4,MILL_RECTANGULAR_POCKET,20.0,center,0,10.8,13.9,6954.36,57.8,123.2,1,poly,57.8,0.9906
featured_part_03143,16,MILL_RECTANGULAR_POCKET,25.0,center,0,14.3,35.701,4558.76,64.5,73.4,0,poly,64.5,1.0001
featured_part_03144,6,MILL_SLOT,18.0,edge,1,9.2,13.4,6151.02,74.1,83.5,0,poly,74.1,1.0
featured_part_03145,2,MILL_RECTANGULAR_POCKET,18.0,center,0,11.6,36.9,1257.05,25.8,53.2,2,near,25.8,1.0001
featured_part_03145,3,MILL_RECTANGULAR_POCKET,18.0,center,0,11.6,36.9,1257.05,25.8,53.2,2,near,25.8,1.0001
featured_part_03145,4,MILL_SLOT,12.0,edge,1,6.4,37.9,2391.79,41.9,62.3,3,poly,36.771,0.9225
featured_part_03145,5,MILL_RECTANGULAR_SLOT,19.9,slot,2,0.0,11.4,5183.2,24.8,209.0,1,poly,24.799,1.0
featured_part_03146,4,MILL_RECTANGULAR_POCKET,16.0,center,0,8.1,36.1,12289.64,79.6,155.1,0,poly,79.6,1.0
featured_part_03146,5,MILL_SLOT,16.0,edge,1,10.7,17.7,7098.12,67.3,106.2,1,poly,67.3,1.0
featured_part_03146,6,MILL_SLOT,10.0,edge,1,5.3,25.5,14585.22,111.6,130.8,2,poly,111.6,1.0
featured_part_03147,6,MILL_CORNER_NOTCH_RECTANGULAR,24.0,corner,2,12.4,11.7,3897.94,43.8,94.0,0,poly,43.8,0.9544
featured_part_03098,4,MILL_CORNER_NOTCH_RECTANGULAR,25.4,corner,2,13.4,21.0,8661.81,78.1,111.4,1,poly,78.1,1.0
featured_part_03098,5,MILL_SLOT,25.4,edge,1,14.3,22.4,17623.69,78.3,226.2,0,poly,78.3,1.0
featured_part_03099,1,MILL_OPEN_POCKET,10.0,slot,2,0.0,37.9,7191.36,22.7,316.8,0,poly,22.699,1.0
featured_part_03099,2,MILL_SLOT,10.0,edge,1,5.8,14.2,11239.77,78.1,144.1,2,poly,78.1,1.0
featured_part_03099,3,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,7191.36,22.7,316.8,0,poly,22.699,1.0
featured_part_03100,7,MILL_SLOT,10.0,edge,1,5.5,29.9,6632.96,51.8,128.3,0,poly,51.8,1.0
featured_part_03101,4,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,10.7,37.9,11801.73,79.0,149.7,0,poly,79.0,1.0
featured_part_03101,5,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,10.3,37.9,7326.13,85.7,88.4,1,poly,85.7,0.97
featured_part_03101,6,MILL_RECTANGULAR_POCKET,12.0,center,0,6.6,30.1,11593.47,67.7,171.8,3,poly,67.7,1.0
featured_part_03101,7,MILL_SLOT,16.0,edge,1,9.6,25.8,13285.24,96.0,138.8,2,poly,96.0,1.0
featured_part_03102,10,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,10.5,29.7,15436.58,119.2,129.7,3,poly,119.2,1.0
featured_part_03102,11,MILL_RECTANGULAR_POCKET,28.0,center,0,14.7,34.2,2236.54,40.3,60.1,2,near,40.3,1.0001
featured_part_03102,12,MILL_SLOT,6.0,center,0,14.7,34.2,2236.54,40.3,60.1,2,near,40.3,1.0001
featured_part_03102,13,MILL_RECTANGULAR_SLOT,28.0,slot,2,0.0,14.0,14250.17,30.2,475.4,0,poly,30.2,0.9926
featured_part_03103,10,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.6,25.9,19301.88,115.4,167.3,0,poly,115.4,1.0
featured_part_03104,6,MILL_RECTANGULAR_POCKET,12.0,center,0,7.7,37.9,2900.93,41.4,71.3,3,near,41.4,1.0
featured_part_03104,7,MILL_RECTANGULAR_POCKET,28.0,center,0,7.7,37.9,2900.93,41.4,71.3,3,near,41.4,1.0
featured_part_03104,8,MILL_RECTANGULAR_POCKET,16.0,center,0,9.3,37.9,10205.96,98.0,104.9,2,poly,98.0,1.0
featured_part_03104,9,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,31.7,14626.2,38.0,384.9,0,poly,37.998,1.0
featured_part_03104,10,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,26.0,14934.12,38.8,384.9,4,poly,38.798,1.0
featured_part_03106,2,MILL_RECTANGULAR_POCKET,20.0,center,0,11.4,33.6,8120.69,51.3,163.1,0,poly,51.3,0.9837
featured_part_03106,3,MILL_RECTANGULAR_POCKET,7.9,center,0,7.5,19.1,1159.35,22.7,53.2,4,near,22.7,1.0001
featured_part_03106,4,MILL_RECTANGULAR_POCKET,6.0,center,0,3.1,25.9,1318.25,35.0,37.9,3,near,35.0,1.0
featured_part_03106,5,MILL_RECTANGULAR_POCKET,12.0,center,0,7.5,19.1,1159.35,22.7,53.2,4,near,22.7,1.0001
featured_part_03106,6,MILL_SLOT,7.9,center,0,3.1,25.9,1318.25,35.0,37.9,3,near,35.0,1.0
featured_part_03149,3,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,11.9,31.3,8658.03,71.1,122.2,1,poly,71.1,1.0
featured_part_03149,4,MILL_RECTANGULAR_POCKET,20.0,center,0,11.4,35.5,11258.76,84.1,135.2,0,poly,84.1,1.0
featured_part_03150,4,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,14.9,37.9,4380.7,65.8,67.3,1,poly,65.8,1.0
featured_part_03150,5,MILL_RECTANGULAR_SLOT,16.0,slot,2,0.0,37.9,8389.42,25.0,379.7,0,near,25.0,0.8838
featured_part_03151,17,MILL_RECTANGULAR_POCKET,12.0,center,0,7.8,37.9,7082.1,64.1,111.3,0,poly,64.1,1.0
featured_part_03151,18,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,29.3,9842.45,31.3,326.6,1,poly,31.298,0.9628
featured_part_03152,1,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.3,25.9,3628.56,57.0,63.7,2,poly,57.0,1.0
featured_part_03152,2,MILL_RECTANGULAR_POCKET,25.0,center,0,9.7,37.9,680.35,26.8,28.4,1,near,26.8,1.0002
featured_part_03152,3,MILL_RECTANGULAR_POCKET,16.0,center,0,9.7,37.9,680.35,26.8,28.4,1,near,26.8,1.0002
featured_part_03153,5,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,12.7,37.9,4099.72,63.9,64.7,2,poly,63.9,1.0
featured_part_03153,6,MILL_RECTANGULAR_POCKET,20.0,center,0,10.3,37.9,7686.21,51.2,151.9,1,poly,51.2,1.0
featured_part_03153,7,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,5362.13,25.8,213.1,0,poly,25.8,0.9753
featured_part_03154,4,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.0,37.9,6654.8,59.3,112.4,1,poly,59.3,1.0
featured_part_03154,5,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,12.9,37.9,11230.5,73.3,153.7,3,poly,73.3,1.0
featured_part_03154,6,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,39.8,14556.15,31.5,462.1,0,poly,31.498,1.0
featured_part_03154,7,MILL_RECTANGULAR_SLOT,50.0,edge,1,10.1,37.9,8236.44,27.8,314.9,2,near,27.8,0.972
featured_part_03155,6,MILL_RECTANGULAR_SLOT,25.4,slot,2,0.0,16.1,8338.95,26.1,319.5,0,poly,26.099,1.0
featured_part_03156,6,MILL_CORNER_NOTCH_RECTANGULAR,25.4,corner,2,13.4,6.8,13220.72,106.5,124.5,0,poly,106.5,1.0
featured_part_03169,3,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,14.8,37.9,7973.31,74.4,107.8,0,poly,74.4,1.0
featured_part_03170,1,MILL_SLOT,25.0,edge,1,12.7,22.2,10965.37,63.6,173.5,0,poly,63.6,1.0
featured_part_03171,5,MILL_SLOT,16.0,edge,1,9.4,21.9,12424.23,75.3,165.5,1,poly,75.3,1.0
featured_part_03171,6,MILL_RECTANGULAR_SLOT,50.0,slot,2,0.0,27.4,26252.66,52.6,499.1,0,poly,52.597,1.0
featured_part_03172,7,MILL_RECTANGULAR_POCKET,20.0,center,0,12.9,37.9,9521.3,82.5,118.8,0,poly,78.025,0.9859
featured_part_03172,8,MILL_SLOT,28.0,edge,1,14.1,20.9,8703.68,77.3,113.7,2,poly,77.3,1.0
featured_part_03172,9,MILL_RECTANGULAR_SLOT,32.0,slot,2,0.0,35.5,9180.0,40.0,229.5,1,poly,39.998,1.0
featured_part_03174,4,MILL_SLOT,19.9,center,0,10.0,11.1,9619.1,82.3,117.4,0,poly,82.3,1.0
featured_part_03174,5,MILL_RECTANGULAR_SLOT,28.0,slot,2,0.0,13.0,11020.04,29.8,369.8,1,poly,29.799,1.0
featured_part_03175,12,MILL_RECTANGULAR_POCKET,12.0,center,0,6.8,28.3,15296.79,106.8,143.6,0,poly,106.8,1.0
featured_part_03175,13,MILL_RECTANGULAR_POCKET,12.0,center,0,6.9,32.1,11295.71,98.0,116.3,1,poly,98.0,0.9946
featured_part_03176,7,MILL_RECTANGULAR_POCKET,10.0,center,0,5.5,29.9,9402.78,78.8,120.2,0,poly,78.8,0.9955
featured_part_03177,2,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,4.3,22.0,4721.63,53.7,88.0,0,poly,53.7,1.0
featured_part_03177,3,MILL_SLOT,20.0,edge,1,13.7,37.9,8247.29,88.5,94.1,1,poly,88.5,1.0
featured_part_03197,2,MILL_RECTANGULAR_POCKET,10.0,center,0,5.2,29.9,10668.31,77.7,137.6,0,poly,77.7,1.0
featured_part_03198,3,MILL_SLOT,8.0,edge,1,4.4,12.5,12159.53,107.4,116.3,0,poly,107.4,0.9741
featured_part_03199,3,MILL_SLOT,16.0,edge,1,8.7,20.5,6905.79,88.1,97.8,0,poly,88.1,0.8045
featured_part_03199,4,MILL_SLOT,16.0,edge,1,8.7,20.5,6905.79,88.1,97.8,0,poly,88.1,0.8045
featured_part_03199,5,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,13.7,19275.62,44.2,436.1,1,poly,44.198,1.0
featured_part_03200,1,MILL_RECTANGULAR_POCKET,28.0,center,0,14.8,17.5,13375.37,92.9,146.0,1,poly,92.9,1.0
featured_part_03200,2,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,7868.88,21.6,364.3,0,poly,21.599,1.0
featured_part_03201,4,MILL_CORNER_NOTCH_RECTANGULAR,6.0,center,0,9.3,37.9,924.86,20.6,48.5,2,near,20.6,1.0001
featured_part_03201,5,MILL_RECTANGULAR_POCKET,12.0,center,0,6.1,37.9,9891.64,91.8,108.1,1,poly,91.8,1.0
featured_part_03201,6,MILL_RECTANGULAR_POCKET,12.0,center,0,9.3,37.9,924.86,20.6,48.5,2,near,20.6,1.0001
featured_part_03202,7,MILL_RECTANGULAR_POCKET,12.0,center,0,7.0,37.9,845.39,22.1,44.0,1,near,22.1,0.9088
featured_part_03202,8,MILL_RECTANGULAR_POCKET,12.0,center,0,7.0,37.9,845.39,22.1,44.0,1,near,22.1,0.9088
featured_part_03202,9,MILL_SLOT,20.0,edge,1,13.8,37.9,2620.81,41.9,64.5,2,poly,41.9,1.0
featured_part_03203,10,MILL_RECTANGULAR_POCKET,20.0,center,0,10.7,37.9,3976.86,65.3,75.3,0,poly,65.3,0.8253
featured_part_03204,7,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,48.9,12702.58,31.9,398.2,0,poly,31.898,1.0
featured_part_03179,3,MILL_RECTANGULAR_POCKET,9.9,center,0,5.0,25.9,1942.4,32.7,60.2,1,near,32.7,0.9991
featured_part_03179,4,MILL_SLOT,28.0,center,0,5.0,25.9,1942.4,32.7,60.2,1,near,32.7,0.9991
featured_part_03180,2,MILL_RECTANGULAR_POCKET,6.0,center,0,12.7,28.5,2356.35,42.0,59.4,1,near,42.0,1.0001
featured_part_03180,3,MILL_RECTANGULAR_POCKET,25.0,center,0,12.7,28.5,2356.35,42.0,59.4,1,near,42.0,1.0001
featured_part_03180,4,MILL_RECTANGULAR_SLOT,18.0,slot,2,0.0,12.2,7788.55,18.7,416.5,2,poly,18.699,1.0
featured_part_03181,4,MILL_RECTANGULAR_POCKET,10.0,center,0,3.5,25.9,2988.19,42.9,69.9,1,near,42.9,1.0
featured_part_03181,5,MILL_RECTANGULAR_POCKET,6.0,center,0,3.5,25.9,2988.19,42.9,69.9,1,near,42.9,1.0
featured_part_03182,7,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.9,22.8,6728.97,75.0,90.0,0,poly,75.0,1.0
featured_part_03182,8,MILL_RECTANGULAR_POCKET,16.0,center,0,12.3,37.9,19002.96,119.6,163.6,1,poly,119.6,0.9777
featured_part_03183,14,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,14.4,37.9,6699.16,63.8,105.7,1,poly,63.8,1.0
featured_part_03183,15,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,14.8,28.0,4297.67,49.2,92.6,2,poly,49.2,0.9532
featured_part_03183,16,MILL_RECTANGULAR_POCKET,16.0,center,0,7.9,37.9,623.48,18.4,38.6,3,near,18.4,0.9496
featured_part_03183,17,MILL_RECTANGULAR_POCKET,12.0,center,0,7.9,37.9,623.48,18.4,38.6,3,near,18.4,0.9496
featured_part_03184,4,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.2,37.9,8218.13,79.4,107.8,1,poly,79.4,0.9614
featured_part_03184,5,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,36.1,8579.23,25.3,339.1,0,poly,25.299,1.0
featured_part_03185,3,MILL_RECTANGULAR_POCKET,6.0,center,0,3.2,25.9,8435.53,59.3,142.4,1,poly,59.3,1.0
featured_part_03185,4,MILL_RECTANGULAR_SLOT,30.0,edge,1,0.0,11.1,8468.34,31.8,266.3,0,poly,31.798,1.0
featured_part_03186,1,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.9,25.9,5365.56,66.2,81.1,0,poly,66.2,1.0
featured_part_03157,4,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.7,23.3,11415.22,99.3,129.6,0,poly,99.3,0.8877
featured_part_03157,5,MILL_RECTANGULAR_POCKET,18.0,center,0,9.5,37.9,1444.43,34.2,44.5,1,near,34.2,1.0001
featured_part_03157,6,MILL_SLOT,12.0,edge,1,6.8,15.5,8568.95,64.0,134.2,2,poly,64.0,1.0
featured_part_03158,1,MILL_CORNER_NOTCH_RECTANGULAR,28.0,corner,2,14.1,23.5,2522.46,33.4,76.8,0,poly,33.4,1.0
featured_part_03158,2,MILL_RECTANGULAR_POCKET,20.0,center,0,14.2,37.9,2528.53,45.6,92.3,1,near,32.893,0.6266
featured_part_03159,2,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,10.2,14.7,7613.6,70.9,107.7,0,poly,70.9,1.0
featured_part_03159,3,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.6,25.9,7724.52,66.5,116.2,2,poly,66.5,1.0
featured_part_03159,4,MILL_SLOT,28.0,edge,1,14.1,13.5,7141.76,63.9,113.1,1,poly,63.9,1.0
featured_part_03161,10,MILL_RECTANGULAR_POCKET,15.0,center,0,7.9,11.0,7297.15,64.8,114.7,0,poly,64.8,0.9889
featured_part_03163,10,MILL_RECTANGULAR_POCKET,14.0,center,0,7.2,13.5,13102.57,97.1,135.4,1,poly,97.041,1.0
featured_part_03163,11,MILL_SLOT,14.0,edge,1,7.5,23.5,10441.82,89.3,117.2,0,poly,89.3,1.0
featured_part_03165,6,MILL_RECTANGULAR_POCKET,6.0,center,0,3.3,25.9,19986.94,112.9,179.6,0,poly,112.9,0.9862
featured_part_03165,7,MILL_SLOT,12.0,edge,1,7.6,37.9,13588.89,75.8,179.6,1,poly,75.8,1.0
featured_part_03165,8,MILL_SLOT,16.0,edge,1,8.6,36.1,7659.46,73.6,104.5,2,poly,73.6,1.0
featured_part_03166,3,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,14.9,37.9,6297.37,56.3,112.7,0,poly,56.3,1.0
featured_part_03166,4,MILL_RECTANGULAR_POCKET,20.0,center,0,11.0,37.8,6702.93,71.5,95.2,2,poly,71.5,1.0
featured_part_03166,5,MILL_RECTANGULAR_POCKET,12.0,center,0,6.2,28.7,9196.18,81.1,113.8,3,poly,81.1,1.0
featured_part_03166,6,MILL_SLOT,20.0,edge,1,12.5,23.7,2636.94,33.8,80.0,1,poly,33.8,1.0
featured_part_03168,2,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,12.9,27.2,9002.63,67.4,134.1,2,poly,67.4,1.0
featured_part_03168,3,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,13.8,10.9,8004.86,69.3,116.1,3,poly,69.3,1.0
featured_part_03168,4,MILL_OPEN_POCKET,16.0,center,0,9.5,30.1,1721.93,21.1,93.181,1,near,21.1,0.95
featured_part_03168,5,MILL_RECTANGULAR_POCKET,25.4,center,0,9.5,30.1,1721.93,21.1,93.181,1,near,21.1,0.95
featured_part_03187,16,MILL_SLOT,20.0,edge,1,14.3,37.9,5465.53,53.5,103.8,1,poly,53.5,1.0
featured_part_03187,17,MILL_RECTANGULAR_SLOT,12.0,edge,1,0.0,13.8,1092.81,15.4,76.699,0,poly,15.4,0.9419
featured_part_03187,18,MILL_RECTANGULAR_SLOT,12.0,edge,1,0.0,13.8,3167.51,15.4,214.799,2,poly,15.4,0.9637
featured_part_03188,11,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,11.0,10.1,7845.65,81.4,103.1,0,poly,81.4,0.9378
featured_part_03188,12,MILL_RECTANGULAR_POCKET,12.0,center,0,6.3,21.1,17088.73,114.0,150.2,1,poly,114.0,1.0
featured_part_03188,13,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,13.3,11398.26,27.1,420.6,2,poly,27.099,1.0
featured_part_03190,10,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.7,29.9,7086.0,83.6,88.2,1,poly,83.6,0.9619
featured_part_03190,11,MILL_RECTANGULAR_POCKET,12.0,center,0,7.3,37.9,21519.25,130.9,168.2,2,poly,130.9,0.9794
featured_part_03190,12,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,13651.5,28.5,479.0,0,poly,28.499,1.0
featured_part_03191,3,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,9.1,27.4,7649.11,60.8,126.1,0,poly,60.8,1.0
featured_part_03192,4,MILL_RECTANGULAR_POCKET,6.0,center,0,3.8,25.9,1675.82,33.9,49.8,1,near,33.9,1.0
featured_part_03192,5,MILL_RECTANGULAR_POCKET,6.0,center,0,3.8,25.9,1675.82,33.9,49.8,1,near,33.9,1.0
featured_part_03192,6,MILL_SLOT,6.0,edge,1,3.2,25.9,5706.19,59.3,96.3,2,poly,59.3,1.0
featured_part_03193,12,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,11.2,37.9,9021.4,93.5,100.1,1,poly,93.5,0.9667
featured_part_03193,13,MILL_SLOT,20.0,edge,1,13.4,31.1,22402.21,128.6,174.8,0,poly,128.6,1.0
featured_part_03194,11,MILL_RECTANGULAR_SLOT,20.0,edge,1,0.0,35.6,8496.65,24.3,359.928,1,poly,24.3,0.9818
featured_part_03194,12,MILL_RECTANGULAR_SLOT,20.0,edge,1,0.0,35.6,1046.27,24.3,53.328,0,poly,24.3,0.8692
featured_part_03195,13,MILL_RECTANGULAR_POCKET,25.0,center,0,14.7,35.3,38757.27,182.6,215.1,0,poly,182.6,0.9916
featured_part_03226,1,MILL_RECTANGULAR_POCKET,20.0,center,0,10.1,37.9,1176.93,28.1,45.0,1,near,28.1,1.0001
featured_part_03226,2,MILL_RECTANGULAR_POCKET,20.0,center,0,11.9,37.9,21621.28,127.3,170.8,2,poly,127.3,1.0
featured_part_03226,3,MILL_SLOT,12.0,edge,1,7.7,22.3,5896.46,62.6,113.4,0,poly,62.6,0.8336
featured_part_03229,3,MILL_CORNER_NOTCH_RECTANGULAR,18.0,corner,2,9.7,10.1,7483.41,78.0,96.2,0,poly,78.0,1.0
featured_part_03231,7,MILL_RECTANGULAR_POCKET,20.0,center,0,11.4,37.9,8002.12,47.2,171.9,1,poly,47.2,1.0
featured_part_03231,8,MILL_SLOT,10.0,edge,1,5.5,29.9,8000.52,68.2,117.5,0,poly,68.2,1.0
featured_part_03232,10,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,20.9,14350.46,32.0,478.8,0,poly,31.998,0.9366
featured_part_03233,13,MILL_SLOT,20.0,edge,1,11.2,37.9,10975.78,58.6,189.9,0,poly,58.6,0.9911
featured_part_03234,6,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,26.4,17872.44,44.8,401.0,0,poly,44.8,0.9949
featured_part_03236,8,MILL_RECTANGULAR_POCKET,25.0,center,0,13.6,30.5,17335.63,112.0,156.2,0,poly,112.0,1.0
featured_part_03238,5,MILL_CORNER_NOTCH_RECTANGULAR,22.0,edge,1,11.3,10.9,13162.21,89.3,147.7,0,poly,89.3,1.0
featured_part_03282,1,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.2,36.5,7654.35,81.0,94.6,0,poly,81.0,1.0
featured_part_03283,12,MILL_CORNER_NOTCH_RECTANGULAR,20.0,corner,2,11.9,37.9,7880.81,57.5,143.9,1,poly,57.5,0.956
featured_part_03283,13,MILL_SLOT,20.0,edge,1,12.2,20.1,6688.02,50.2,134.5,0,poly,50.2,1.0
featured_part_03287,5,MILL_SLOT,8.0,edge,1,4.2,25.9,5786.92,69.5,87.2,0,poly,69.5,0.9561
featured_part_03288,1,MILL_RECTANGULAR_POCKET,14.0,center,0,7.5,29.0,11156.71,90.0,124.5,0,poly,90.0,1.0
featured_part_03290,3,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,14.5,28.9,2603.6,37.1,86.4,0,poly,37.1,0.8239
featured_part_03290,4,MILL_RECTANGULAR_POCKET,14.0,center,0,9.1,35.1,556.72,21.5,29.2,1,near,21.5,1.0002
featured_part_03290,5,MILL_SLOT,14.0,edge,1,7.5,25.6,6065.44,53.7,113.4,2,poly,53.7,1.0
featured_part_03291,10,MILL_RECTANGULAR_POCKET,20.0,center,0,14.5,33.3,1975.86,43.3,49.8,2,near,43.3,1.0001
featured_part_03291,11,MILL_RECTANGULAR_POCKET,25.4,center,0,14.5,33.3,1975.86,43.3,49.8,2,near,43.3,1.0001
featured_part_03291,12,MILL_RECTANGULAR_SLOT,20.0,edge,1,0.0,7.7,6445.82,20.2,319.1,1,poly,20.199,1.0
featured_part_03293,13,MILL_RECTANGULAR_SLOT,18.0,slot,2,0.0,17.1,5185.26,19.1,277.6,0,poly,19.099,0.978
featured_part_03296,9,MILL_RECTANGULAR_SLOT,20.0,slot,2,0.0,37.9,7074.72,27.2,260.1,0,poly,27.199,1.0
featured_part_03216,2,MILL_CORNER_NOTCH_RECTANGULAR,10.0,corner,2,5.5,29.9,10246.55,71.8,142.8,0,poly,71.8,1.0
featured_part_03216,3,MILL_RECTANGULAR_POCKET,16.0,center,0,8.3,12.6,21421.47,116.3,184.7,1,poly,116.3,1.0
featured_part_03217,2,MILL_RECTANGULAR_POCKET,14.0,center,0,7.1,30.5,3772.73,60.0,63.6,2,near,60.0,1.0
featured_part_03217,3,MILL_RECTANGULAR_POCKET,14.0,center,0,7.1,30.5,3772.73,60.0,63.6,2,near,60.0,1.0
featured_part_03217,4,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,14.1,12244.92,40.2,304.6,0,poly,40.198,1.0
featured_part_03218,7,MILL_SLOT,16.0,edge,1,8.3,19.9,7620.87,61.4,124.6,0,poly,61.4,1.0
featured_part_03219,8,MILL_RECTANGULAR_POCKET,8.0,center,0,4.5,15.4,21049.88,129.4,164.5,0,poly,129.4,0.9897
featured_part_03220,7,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,13.7,37.9,5519.62,43.1,129.0,1,poly,43.1,1.0
featured_part_03220,8,MILL_SLOT,16.0,edge,1,8.9,25.2,9822.05,106.1,111.4,2,poly,106.1,0.8334
featured_part_03220,9,MILL_RECTANGULAR_SLOT,40.0,slot,2,0.0,45.7,9523.99,44.2,253.3,0,near,44.2,0.8507
featured_part_03222,3,MILL_RECTANGULAR_SLOT,45.0,slot,2,0.0,26.7,9658.08,45.6,211.8,0,poly,45.598,1.0
featured_part_03222,4,MILL_RECTANGULAR_SLOT,45.0,slot,2,0.0,13.4,10822.98,51.1,211.8,1,poly,51.097,1.0
featured_part_03223,12,MILL_CORNER_NOTCH_RECTANGULAR,6.0,corner,2,3.7,8.1,6269.18,57.3,130.8,1,poly,57.3,0.8368
featured_part_03223,13,MILL_CORNER_NOTCH_RECTANGULAR,16.0,corner,2,13.2,25.2,5377.37,53.4,101.4,2,poly,53.4,1.0
featured_part_03223,14,MILL_RECTANGULAR_POCKET,10.0,center,0,5.3,18.0,1139.29,21.0,55.4,3,near,21.0,1.0
featured_part_03223,15,MILL_SLOT,16.0,center,0,10.8,8.9,5084.68,37.7,136.2,0,poly,37.7,1.0
featured_part_03225,6,MILL_RECTANGULAR_SLOT,30.0,slot,2,0.0,35.4,9488.03,30.5,316.6,0,poly,30.5,0.9826
featured_part_03272,3,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,7.1,37.9,6788.83,71.5,95.1,0,poly,71.5,1.0
featured_part_03272,4,MILL_CORNER_NOTCH_RECTANGULAR,12.0,corner,2,6.5,30.9,2956.63,47.0,63.1,1,poly,47.0,1.0
featured_part_03272,5,MILL_CORNER_NOTCH_RECTANGULAR,8.0,corner,2,5.3,18.8,5803.97,58.1,100.0,2,poly,58.1,1.0
featured_part_03272,6,MILL_RECTANGULAR_POCKET,12.0,center,0,9.1,37.9,1205.56,20.2,63.2,4,near,20.2,1.0001
featured_part_03272,7,MILL_SLOT,8.0,center,0,9.1,37.9,1205.56,20.2,63.2,4,near,20.2,1.0001
featured_part_03274,2,MILL_SLOT,20.0,edge,1,11.0,26.2,17815.92,93.5,191.1,0,poly,93.5,1.0
