part_id,num_operations,tool_changes,total_toolpath_time_min,total_cutting_time_min
featured_part_02492,18,15,40.3925,40.336
featured_part_02493,21,16,22.1429,22.0586
featured_part_02494,13,8,131.1898,131.0755
featured_part_02495,5,3,57.278,57.1679
featured_part_02497,14,9,99.6816,99.5153
featured_part_02499,13,10,27.2642,27.184
featured_part_02500,8,6,1.548,1.5315
featured_part_02501,17,8,87.5332,86.4094
featured_part_02502,11,3,38.2235,38.186
featured_part_02503,16,13,62.0885,60.2804
featured_part_02505,11,4,52.3013,51.7612
featured_part_02506,5,3,60.717,59.4454
featured_part_02507,5,1,55.6741,55.6538
featured_part_02508,15,9,92.9849,91.8373
featured_part_02509,10,6,190.1952,183.1173
featured_part_02510,6,4,17.3309,17.2504
featured_part_02512,4,2,48.4136,48.3846
featured_part_02513,9,6,14.3278,14.3095
featured_part_02514,8,5,45.7826,45.6836
featured_part_02516,13,10,26.5822,26.5124
featured_part_02517,6,4,37.0986,37.0634
featured_part_02518,15,8,66.8033,66.6988
featured_part_02519,10,6,65.8214,65.4289
featured_part_02520,15,10,56.3614,55.7387
featured_part_02521,7,3,76.396,76.3139
featured_part_02524,10,7,11.1811,11.146
featured_part_02525,6,1,77.4032,77.3501
featured_part_02526,16,11,29.7624,28.9752
featured_part_02527,6,3,127.4355,127.3499
featured_part_02528,4,2,25.3046,24.8562
featured_part_02529,4,1,62.3251,61.1229
featured_part_02530,27,22,35.9002,35.8347
featured_part_02531,19,12,280.3296,278.7168
featured_part_02532,6,2,35.3667,35.3151
featured_part_02533,5,3,38.9497,38.9013
featured_part_02534,7,2,102.7289,102.6028
featured_part_02535,24,19,204.7953,203.9202
featured_part_02536,3,1,26.2674,26.2416
featured_part_02537,9,5,40.1256,39.999
featured_part_02538,12,7,40.7515,40.6611
featured_part_02539,9,3,44.3101,42.9137
featured_part_02540,13,8,99.1731,97.9323
featured_part_02541,4,2,106.6504,106.5717
featured_part_02542,11,6,394.7807,393.8627
featured_part_02543,5,2,84.567,84.458
featured_part_02544,15,9,49.9799,48.9413
featured_part_02546,17,9,55.4608,54.6407
featured_part_02547,4,3,18.9345,18.5706
featured_part_02548,4,2,66.0581,65.9677
featured_part_02552,5,2,96.0355,92.8598
featured_part_02553,10,5,97.751,96.7584
featured_part_02554,14,10,20.3714,19.8152
featured_part_02555,4,2,27.3454,27.2712
featured_part_02556,6,3,45.7931,45.7618
featured_part_02557,10,8,19.4351,19.3848
featured_part_02558,7,4,15.6171,15.5045
featured_part_02559,10,2,16.168,16.1121
featured_part_02560,5,1,144.8011,144.6915
featured_part_02561,4,3,66.3138,66.2742
featured_part_02562,10,2,93.9403,92.7027
featured_part_02563,8,3,158.8905,158.7618
featured_part_02564,6,3,100.8277,100.6799
featured_part_02565,15,11,21.9409,21.8882
featured_part_02566,15,11,52.9207,52.8202
featured_part_02567,25,18,89.4407,89.364
featured_part_02568,18,13,228.639,225.7355
featured_part_02569,11,9,31.1922,30.5889
featured_part_02570,8,3,65.0431,63.0927
featured_part_02571,1,0,9.3518,9.3255
featured_part_02573,2,0,26.3223,26.319
featured_part_02574,18,13,74.5106,74.3817
featured_part_02575,11,9,70.0227,69.8459
featured_part_02576,12,8,51.4098,50.1832
featured_part_02577,2,1,6.918,6.7337
featured_part_02578,4,1,44.2176,44.1904
featured_part_02579,5,2,2.2309,2.1378
featured_part_02580,3,2,38.219,37.261
featured_part_02581,8,2,42.483,42.4564
featured_part_02582,13,4,58.5755,58.5129
featured_part_02583,7,6,72.7114,72.2836
featured_part_02584,3,2,87.9779,87.2662
featured_part_02585,6,4,60.532,60.4232
featured_part_02586,14,6,2.958,2.9247
featured_part_02587,21,16,20.3135,20.2631
featured_part_02588,4,3,3.4937,3.4782
featured_part_02589,8,2,16.7746,16.2364
featured_part_02590,9,5,161.1261,155.1464
featured_part_02591,10,8,26.1124,26.0539
featured_part_02593,11,7,46.2865,45.385
featured_part_02594,18,14,109.1602,108.804
featured_part_02595,4,3,30.8597,30.6269
featured_part_02596,9,5,67.9063,67.2376
featured_part_02597,7,6,12.6276,12.5529
featured_part_02598,3,2,36.1487,34.4954
featured_part_02599,5,4,17.7883,17.4825
featured_part_02600,19,14,54.1542,54.0438
featured_part_02601,6,2,40.3807,40.3486
featured_part_02602,7,3,150.6653,148.7646
featured_part_02603,8,4,53.3353,52.5448
featured_part_02604,13,5,73.8523,73.7665
featured_part_02605,2,0,28.738,28.7323
featured_part_02606,3,2,64.4787,64.4202
featured_part_02607,20,12,154.8575,154.4733
featured_part_02608,10,4,73.6552,73.5551
featured_part_02609,4,2,20.8635,20.7861
featured_part_02610,3,1,16.4819,16.4524
featured_part_02611,13,4,18.6763,17.9377
featured_part_02612,2,1,28.7265,28.0208
featured_part_02613,15,10,52.7741,52.7013
featured_part_02615,8,5,63.0725,62.4385
featured_part_02618,6,3,30.1705,30.0914
featured_part_02620,2,1,30.6367,30.5736
featured_part_02621,14,11,23.1956,23.1177
featured_part_02622,6,3,43.676,43.5705
featured_part_02624,10,4,168.3286,165.7957
featured_part_02625,8,7,22.9026,22.8421
featured_part_02626,10,3,70.9595,70.1354
featured_part_02627,10,5,16.4247,16.0521
featured_part_02628,2,0,33.9352,33.93
featured_part_02629,7,6,80.2343,77.4351
featured_part_02630,9,4,47.4849,47.418
featured_part_02631,1,0,7.6681,7.6674
featured_part_02632,13,8,131.6699,131.5057
featured_part_02633,8,4,29.8446,29.7974
featured_part_02634,5,3,20.755,20.6352
featured_part_02635,19,12,25.0383,24.9736
featured_part_02636,10,5,93.7009,90.3464
featured_part_02637,6,5,93.8821,92.5288
featured_part_02638,8,5,53.6848,53.3195
featured_part_02639,14,10,19.7049,19.677
featured_part_02640,14,10,51.0709,50.9137
featured_part_02641,2,0,29.7799,29.7752
featured_part_02642,14,10,27.9582,27.9237
featured_part_02643,6,4,84.3312,82.4862
featured_part_02645,2,1,28.3618,28.3057
featured_part_02646,9,3,62.5497,59.7843
featured_part_02647,13,6,102.9519,102.758
featured_part_02648,9,7,33.9108,33.8328
featured_part_02649,7,1,48.1589,48.1345
featured_part_02650,5,2,37.7238,36.7967
featured_part_02651,7,4,93.2348,93.1085
featured_part_02652,10,4,95.454,94.1372
featured_part_02653,18,12,138.1851,138.0243
featured_part_02655,22,16,75.9404,75.7334
featured_part_02656,10,5,60.583,60.5004
featured_part_02657,7,2,52.9938,52.9129
featured_part_02659,5,3,27.7545,27.705
featured_part_02660,4,3,6.0485,5.6613
featured_part_02661,10,8,109.3205,103.7972
featured_part_02662,21,10,89.4269,89.182
featured_part_02663,8,5,33.1183,33.1047
featured_part_02664,11,3,135.3869,135.2484
featured_part_02665,8,4,43.0963,43.0289
featured_part_02666,7,4,239.6061,239.4191
featured_part_02667,10,5,11.9878,11.9456
featured_part_02668,2,1,47.3586,47.3087
featured_part_02669,7,6,31.4871,31.4749
featured_part_02670,3,2,1.3217,1.3017
featured_part_02671,10,3,46.7387,46.7017
featured_part_02672,7,4,6.2428,5.9767
featured_part_02673,9,5,46.8549,46.6789
featured_part_02674,14,9,46.687,46.6509
featured_part_02675,5,3,24.9182,24.8787
featured_part_02677,9,6,30.7635,30.1937
featured_part_02680,1,0,5.9971,5.9962
featured_part_02682,6,1,60.0865,60.0028
featured_part_02683,13,3,42.2262,41.8035
featured_part_02684,6,1,29.5398,29.4674
featured_part_02685,13,9,65.6802,64.5025
featured_part_02686,6,4,46.2444,44.894
featured_part_02687,4,3,70.8909,70.7929
featured_part_02688,4,2,80.3294,80.2329
featured_part_02689,3,2,50.2858,50.2412
featured_part_02690,18,11,97.3672,94.9129
featured_part_02691,9,2,37.6044,37.5399
featured_part_02692,10,7,23.1566,23.1421
featured_part_02693,7,4,94.0034,93.8434
featured_part_02694,5,1,60.0059,59.9921
featured_part_02695,13,2,80.4663,80.2835
featured_part_02696,11,6,154.8984,153.1564
featured_part_02697,13,10,43.9744,43.1799
featured_part_02698,14,11,91.7751,91.5935
featured_part_02699,16,8,140.0571,136.7929
featured_part_02701,13,10,11.368,11.3471
featured_part_02702,7,5,118.0689,116.2348
featured_part_02703,5,3,29.0066,28.0661
featured_part_02705,10,5,115.9324,115.7869
featured_part_02706,21,15,115.5754,115.3262
featured_part_02708,9,6,28.2544,28.2402
featured_part_02709,11,6,24.8011,24.7579
featured_part_02710,2,1,16.5764,16.5331
featured_part_02711,14,8,47.2566,47.182
featured_part_02712,4,2,35.8708,35.3646
featured_part_02713,11,8,197.1849,196.9851
featured_part_02715,5,2,12.6676,12.327
featured_part_02716,10,7,70.7344,70.46
featured_part_02717,17,13,23.9131,23.89
featured_part_02718,9,3,74.5075,73.5398
featured_part_02719,6,1,99.1148,97.9087
featured_part_02721,7,5,8.4588,8.4493
featured_part_02722,18,3,24.3776,24.3069
featured_part_02723,5,2,49.1492,49.0813
featured_part_02724,6,3,151.0712,149.5159
featured_part_02725,5,1,149.823,149.7181
featured_part_02726,8,6,9.5998,9.3842
featured_part_02727,17,4,49.7652,49.2866
featured_part_02728,4,3,54.5227,54.4646
featured_part_02730,10,4,71.3245,70.1298
featured_part_02731,12,10,86.0226,85.7586
featured_part_02732,4,2,109.4403,107.5826
featured_part_02733,9,5,280.5416,280.2825
featured_part_02734,7,6,39.8844,39.7857
featured_part_02735,10,3,54.0678,53.9509
featured_part_02736,8,5,39.9447,39.6943
featured_part_02738,12,8,123.4213,123.0179
featured_part_02740,12,7,160.8418,155.4585
featured_part_02741,3,2,9.9629,9.9511
featured_part_02742,2,1,21.1682,20.7571
featured_part_02744,3,1,17.539,17.5233
featured_part_02745,5,1,80.6135,80.5467
featured_part_02746,9,7,95.1943,91.8898
featured_part_02747,22,17,41.9256,41.8016
featured_part_02748,4,2,13.1325,13.1198
featured_part_02749,3,1,5.7582,5.7379
featured_part_02750,13,8,69.6352,69.4761
featured_part_02751,3,2,50.2015,50.1576
featured_part_02752,4,1,6.2864,6.2681
featured_part_02753,8,4,43.3523,43.3303
featured_part_02756,7,3,68.9462,68.0182
featured_part_02757,18,11,88.6087,87.93
featured_part_02758,7,6,33.6376,33.5724
featured_part_02759,2,1,107.5078,107.4193
featured_part_02760,9,5,26.9878,26.9582
featured_part_02761,12,7,8.299,8.2138
featured_part_02762,1,0,0.4027,0.4011
featured_part_02764,17,12,97.8448,97.3479
featured_part_02765,1,0,3.4062,3.406
featured_part_02766,12,6,167.2432,161.2792
featured_part_02767,8,6,141.8309,141.5791
featured_part_02770,1,0,17.567,17.5645
featured_part_02772,6,1,30.6702,30.6292
featured_part_02773,3,2,8.7217,8.7069
featured_part_02774,10,6,54.3964,54.2887
featured_part_02775,10,6,26.876,26.832
featured_part_02776,16,11,62.3455,62.2806
featured_part_02777,5,1,82.105,79.9308
featured_part_02778,11,6,53.39,53.2993
featured_part_02779,12,6,103.1632,102.968
featured_part_02781,1,0,10.9689,10.9671
featured_part_02782,7,4,139.4452,134.8961
featured_part_02783,14,10,87.7682,87.6718
featured_part_02784,12,10,111.7296,111.557
featured_part_02785,2,1,73.5739,73.506
featured_part_02786,10,7,75.071,74.9852
featured_part_02787,5,2,11.3525,11.346
featured_part_02788,2,1,14.7856,14.4861
featured_part_02789,6,1,36.1321,36.0713
featured_part_02790,9,4,54.1547,52.9792
featured_part_02791,13,9,16.0146,15.9872
featured_part_02794,2,1,20.3845,20.3356
featured_part_02795,17,9,19.7016,19.6572
featured_part_02796,4,3,1.1575,1.1503
featured_part_02797,13,7,69.6275,69.4428
featured_part_02799,6,2,48.3779,48.3135
featured_part_02801,15,12,76.1146,72.9994
featured_part_02802,10,3,56.4019,56.2392
featured_part_02803,16,6,37.6652,37.2194
featured_part_02804,10,6,52.0382,51.9523
featured_part_02805,23,15,89.4063,89.2588
featured_part_02806,10,7,61.4256,61.1386
featured_part_02807,7,3,179.3877,177.0555
featured_part_02808,7,6,141.5045,135.4448
featured_part_02809,10,8,19.1041,19.0617
featured_part_02810,2,1,8.2186,8.2169
featured_part_02811,9,5,68.2322,67.9108
featured_part_02812,10,8,51.5788,51.4916
featured_part_02813,7,3,32.9472,32.8318
featured_part_02814,10,5,39.7256,39.6109
featured_part_02815,22,14,213.4694,213.2167
featured_part_02816,6,4,41.0699,40.9905
featured_part_02818,5,3,33.1876,32.4714
featured_part_02819,2,1,63.1421,59.7473
featured_part_02820,5,4,8.3057,8.2855
featured_part_02821,5,1,50.2249,50.2154
featured_part_02822,8,5,10.8357,10.7995
featured_part_02823,8,3,174.5028,174.2759
featured_part_02824,15,9,75.2664,75.0917
featured_part_02825,4,3,65.3098,62.1193
featured_part_02826,2,1,10.5112,10.4909
featured_part_02828,7,6,33.6911,33.284
featured_part_02829,20,11,182.9592,181.5271
featured_part_02832,6,3,25.8028,25.7842
featured_part_02833,16,12,131.5551,130.919
featured_part_02834,10,3,49.5361,49.3658
featured_part_02836,6,3,15.2213,15.1246
featured_part_02837,9,5,27.8851,27.5744
featured_part_02838,26,19,48.4665,48.4053
featured_part_02839,4,2,108.8702,107.8829
featured_part_02840,6,2,13.5222,13.2263
featured_part_02841,13,8,30.1014,29.5184
featured_part_02842,4,2,23.1325,23.0947
featured_part_02843,7,4,102.7793,102.2412
featured_part_02844,6,2,52.6641,52.6243
featured_part_02845,7,5,26.6293,26.0697
featured_part_02846,7,3,26.7532,26.7167
featured_part_02847,9,6,75.1542,75.0386
featured_part_02848,6,3,61.1061,59.1474
featured_part_02849,7,2,12.3619,12.3516
featured_part_02850,18,7,101.4747,100.5515
featured_part_02851,9,6,195.5596,188.5776
featured_part_02852,14,8,45.6463,45.5498
featured_part_02853,6,5,37.5153,37.4683
featured_part_02854,5,1,34.4867,34.4187
featured_part_02855,22,16,353.8286,353.5584
featured_part_02857,9,7,2.917,2.9023
featured_part_02858,5,1,23.0026,22.9949
featured_part_02859,5,2,80.5485,77.8772
featured_part_02860,13,9,51.6056,51.4985
featured_part_02861,6,3,65.8745,65.8231
featured_part_02862,9,6,123.5408,123.4588
featured_part_02863,7,4,59.8405,59.2397
featured_part_02864,17,13,28.3699,27.9468
featured_part_02865,9,2,3.5165,3.4951
featured_part_02866,12,6,37.8642,37.848
featured_part_02868,3,2,80.567,80.4016
featured_part_02869,8,6,49.776,47.6609
featured_part_02870,7,5,63.7145,63.625
featured_part_02871,9,4,27.0878,26.7856
featured_part_02872,14,8,74.0137,73.3817
featured_part_02874,13,10,120.0221,117.9611
featured_part_02875,5,2,25.9202,24.9488
featured_part_02876,12,7,45.648,45.6044
featured_part_02877,6,3,80.9653,78.407
featured_part_02878,10,6,94.4145,94.3214
featured_part_02879,11,9,30.5568,30.5363
featured_part_02880,8,6,206.861,205.8102
featured_part_02881,17,11,98.3953,98.2677
featured_part_02882,12,10,58.2534,56.5937
featured_part_02883,4,2,25.6256,25.5975
featured_part_02884,11,9,15.2372,15.184
featured_part_02886,6,1,63.0703,63.0589
featured_part_02887,15,7,99.8327,98.536
featured_part_02888,12,9,30.5707,30.4864
featured_part_02890,13,10,29.143,29.0426
featured_part_02891,15,8,59.8357,59.6975
featured_part_02892,4,2,37.7398,37.6871
featured_part_02893,14,6,63.1039,61.4909
featured_part_02894,8,6,17.0201,16.9759
featured_part_02895,4,1,66.8126,66.7269
featured_part_02896,8,6,19.6535,19.6135
featured_part_02897,12,6,28.1498,28.1195
featured_part_02898,3,2,8.647,8.5552
featured_part_02899,26,17,117.3207,116.1853
featured_part_02900,11,3,17.8701,17.8354
featured_part_02901,17,12,19.1567,19.1068
featured_part_02902,3,2,70.8145,70.7289
featured_part_02903,4,1,36.8133,36.7941
featured_part_02904,11,8,22.8667,22.8034
featured_part_02905,14,10,65.4564,65.3345
featured_part_02906,5,3,20.8303,20.7439
featured_part_02907,8,3,35.8767,35.7849
featured_part_02910,6,4,70.161,70.0472
featured_part_02911,9,7,169.3346,169.1169
featured_part_02912,9,7,31.5772,31.4548
featured_part_02913,7,2,47.249,47.2111
featured_part_02914,7,4,99.6707,98.8489
featured_part_02915,8,5,65.4779,65.4214
featured_part_02916,5,4,90.8971,90.7652
featured_part_02918,11,3,34.5793,34.5171
featured_part_02919,6,3,26.5812,26.5526
featured_part_02920,11,9,34.3531,34.2978
featured_part_02921,23,14,79.2438,78.2633
featured_part_02922,8,4,49.8862,49.7877
featured_part_02923,7,2,109.3407,109.2154
featured_part_02925,8,3,20.1121,19.8119
featured_part_02927,8,2,27.4806,27.4662
featured_part_02928,14,9,42.2861,41.6002
featured_part_02929,9,3,50.3978,49.2028
featured_part_02930,19,14,34.9466,34.882
featured_part_02931,3,0,61.1972,61.1901
featured_part_02933,7,6,70.7678,68.1648
featured_part_02934,11,8,134.2603,129.8337
featured_part_02936,22,11,117.8722,116.5988
featured_part_02937,5,4,99.6,99.4327
featured_part_02938,3,1,22.8699,22.64
featured_part_02939,15,9,45.6334,45.5707
featured_part_02940,7,2,60.8858,58.9171
featured_part_02941,5,2,73.6568,72.5952
featured_part_02943,9,4,30.2771,30.1657
featured_part_02944,14,6,203.0996,202.852
featured_part_02945,1,0,4.5306,4.5118
featured_part_02946,2,0,33.6786,33.6754
featured_part_02947,18,15,38.2413,38.1448
featured_part_02948,8,3,32.6993,32.6872
featured_part_02949,6,3,32.1018,32.0412
featured_part_02950,5,3,22.0352,22.0277
featured_part_02951,9,5,73.1311,70.0137
featured_part_02952,14,10,52.1987,49.981
featured_part_02953,7,3,40.8838,40.8664
featured_part_02954,5,3,1.135,1.1274
featured_part_02955,8,6,98.2293,97.3643
featured_part_02956,11,6,71.3148,70.9824
featured_part_02957,1,0,5.1923,5.1778
featured_part_02958,4,3,16.1814,15.4845
featured_part_02959,1,0,19.4344,19.3649
featured_part_02960,7,3,27.7875,27.7233
featured_part_02961,4,3,67.2042,67.1182
featured_part_02962,10,7,45.6778,45.6052
featured_part_02963,14,9,40.2647,39.7536
featured_part_02964,9,6,71.1684,71.0002
featured_part_02965,4,2,15.4884,15.4665
featured_part_02966,3,2,40.8521,39.5686
featured_part_02968,12,8,56.8353,55.3894
featured_part_02969,13,10,27.2367,27.1859
featured_part_02970,5,3,40.7549,40.6976
featured_part_02972,1,0,7.5003,7.4795
featured_part_02974,7,4,26.3085,25.7495
featured_part_02975,9,6,42.5466,42.1707
featured_part_02976,2,1,44.4591,44.41
featured_part_02977,2,1,12.3623,12.3605
featured_part_02979,11,9,16.9494,16.931
featured_part_02980,2,1,26.0465,26.0184
featured_part_02981,7,4,47.9128,47.8442
featured_part_02983,10,5,55.6582,55.5972
featured_part_02984,13,7,92.8371,91.44
featured_part_02985,4,1,117.4571,117.1055
featured_part_02986,6,3,71.7367,71.6542
featured_part_02987,4,2,50.5425,50.2236
featured_part_02988,3,2,133.5729,133.4612
featured_part_02989,11,4,252.7472,251.0737
featured_part_02991,19,6,33.1897,32.5043
featured_part_02993,9,6,51.5965,51.5071
featured_part_02994,3,1,44.4046,44.3351
featured_part_02996,11,9,69.0047,68.8152
featured_part_02997,7,2,77.5982,77.483
featured_part_03000,10,7,53.5373,51.747
featured_part_03001,20,15,29.0175,28.915
featured_part_03002,4,0,24.2216,24.2177
featured_part_03003,5,1,27.4406,27.4333
featured_part_03004,11,7,35.5901,35.2639
featured_part_03005,7,5,26.6124,26.5998
featured_part_03006,3,1,48.5269,46.612
featured_part_03007,7,3,245.8171,245.5484
featured_part_03008,4,3,97.6542,94.1479
featured_part_03010,3,2,0.7683,0.7637
